Transaction_id,amount,currency,Transaction_type,payment_method,payment_status,customer_id,Transaction_Date
423,3432,EUR,Refund,Debit Card,Completed,1705,2023-05-24
424,2551,USD,Purchase,PayPal,Pending,3269,2020-02-06
425,2424,GBP,Refund,PayPal,Pending,4686,2024-09-21
426,3629,EUR,Purchase,Credit Card,Pending,5821,2020-08-03
427,3666,USD,Purchase,Debit Card,Pending,5681,2022-02-19
428,3502,GBP,Purchase,Credit Card,Refunded,6397,2021-11-24
429,2549,EUR,Purchase,Credit Card,Refunded,6343,2021-10-14
430,4795,EUR,Refund,Debit Card,Refunded,406,2022-02-10
431,4035,EUR,Purchase,Debit Card,Refunded,1719,2022-11-11
432,3051,EUR,Refund,Credit Card,Pending,1997,2022-05-04
433,3185,EUR,Purchase,Debit Card,Refunded,521,2024-02-03
434,1602,USD,Refund,Credit Card,Pending,2318,2023-05-07
435,4925,GBP,Refund,PayPal,Completed,243,2023-03-19
436,3132,USD,Purchase,Credit Card,Completed,2029,2024-04-17
437,4179,GBP,Refund,Credit Card,Refunded,6465,2023-11-19
438,2286,GBP,Purchase,Debit Card,Completed,4378,2024-03-04
439,620,USD,Purchase,Credit Card,Refunded,874,2024-06-17
440,3253,USD,Refund,PayPal,Completed,1760,2023-09-08
441,447,EUR,Purchase,PayPal,Refunded,8401,2021-01-02
442,2086,GBP,Refund,Debit Card,Pending,5417,2023-11-23
443,2365,EUR,Refund,PayPal,Completed,2463,2020-02-29
444,4252,GBP,Refund,Debit Card,Completed,9292,2022-03-26
445,4270,EUR,Purchase,Debit Card,Refunded,240,2024-10-02
446,4947,GBP,Refund,Credit Card,Completed,2505,2021-12-05
447,566,EUR,Purchase,Debit Card,Pending,770,2022-02-16
448,4865,GBP,Purchase,PayPal,Pending,2780,2024-07-25
449,806,GBP,Purchase,PayPal,Refunded,201,2021-04-08
450,3627,GBP,Refund,Credit Card,Pending,7202,2020-11-15
451,4841,GBP,Refund,PayPal,Pending,10345,2022-07-04
452,4879,USD,Purchase,PayPal,Pending,6989,2021-11-29
453,4631,GBP,Refund,Credit Card,Pending,8438,2020-11-30
454,619,GBP,Refund,Debit Card,Pending,1238,2024-09-14
455,2332,GBP,Purchase,Credit Card,Refunded,873,2022-09-18
456,2308,EUR,Purchase,Credit Card,Refunded,8060,2020-04-21
457,3228,USD,Purchase,Debit Card,Completed,3856,2021-11-21
458,4161,USD,Purchase,PayPal,Pending,7494,2020-03-22
459,4220,GBP,Refund,Credit Card,Refunded,5355,2020-02-11
460,379,GBP,Refund,Debit Card,Completed,1194,2021-12-13
461,4929,USD,Purchase,PayPal,Completed,10841,2023-08-29
462,3457,EUR,Purchase,PayPal,Completed,4797,2022-07-03
463,3558,USD,Refund,PayPal,Pending,3964,2022-06-02
464,3573,USD,Refund,Credit Card,Completed,10313,2020-04-26
465,3982,EUR,Purchase,Credit Card,Pending,7611,2020-05-11
466,4010,EUR,Refund,Debit Card,Refunded,8443,2021-03-27
467,1107,GBP,Purchase,Debit Card,Completed,8946,2021-10-28
468,2224,GBP,Purchase,Credit Card,Refunded,5693,2020-05-21
469,99,USD,Refund,PayPal,Completed,10246,2023-07-07
470,2577,USD,Refund,Debit Card,Completed,1141,2023-09-28
471,3005,GBP,Purchase,Credit Card,Refunded,2717,2022-02-14
472,2362,GBP,Refund,Debit Card,Pending,7751,2023-07-05
473,2348,USD,Purchase,PayPal,Refunded,6029,2020-08-13
474,3372,USD,Purchase,PayPal,Pending,10338,2022-03-25
475,1069,EUR,Refund,PayPal,Refunded,2514,2020-08-08
476,2263,USD,Purchase,PayPal,Pending,7182,2023-01-10
477,1342,USD,Refund,Credit Card,Completed,2655,2020-03-21
478,2268,USD,Refund,Credit Card,Completed,6617,2020-06-07
479,3744,EUR,Purchase,Credit Card,Completed,4787,2020-10-02
480,4213,USD,Purchase,PayPal,Refunded,9553,2023-12-03
481,4211,GBP,Refund,Debit Card,Pending,2583,2020-09-23
482,2057,GBP,Purchase,Credit Card,Refunded,5185,2022-03-13
483,983,USD,Purchase,Debit Card,Refunded,7415,2023-10-02
484,1086,GBP,Refund,Credit Card,Refunded,6784,2024-05-12
485,3021,GBP,Refund,Credit Card,Completed,5164,2023-12-30
486,2106,GBP,Refund,Credit Card,Refunded,2162,2021-08-15
487,1895,USD,Refund,Debit Card,Completed,4001,2020-05-10
488,4938,GBP,Refund,Credit Card,Completed,893,2022-01-24
489,3165,GBP,Purchase,PayPal,Refunded,5236,2020-01-01
490,2190,GBP,Purchase,Debit Card,Refunded,2816,2021-09-25
491,4486,EUR,Purchase,Debit Card,Pending,9215,2021-11-03
492,4232,GBP,Purchase,Credit Card,Pending,8022,2024-09-07
493,1398,USD,Refund,Credit Card,Completed,4267,2020-02-11
494,4732,EUR,Purchase,PayPal,Refunded,8969,2024-06-01
495,4148,GBP,Purchase,Credit Card,Refunded,541,2024-07-30
496,642,GBP,Purchase,PayPal,Pending,9355,2021-07-23
497,4538,EUR,Purchase,Credit Card,Refunded,9037,2021-06-13
498,33,USD,Refund,Credit Card,Pending,9218,2022-03-19
499,619,USD,Purchase,Debit Card,Pending,7846,2024-01-01
500,1946,USD,Refund,Debit Card,Pending,6231,2022-02-24
501,3225,EUR,Refund,PayPal,Refunded,4939,2021-10-01
502,1415,USD,Refund,Debit Card,Pending,446,2021-02-04
503,671,USD,Refund,Debit Card,Pending,3447,2022-11-06
504,2552,EUR,Refund,PayPal,Refunded,10919,2021-12-30
505,1611,GBP,Refund,Credit Card,Pending,10436,2024-07-26
506,4150,EUR,Refund,Debit Card,Pending,1091,2020-07-29
507,3641,GBP,Purchase,Debit Card,Pending,8581,2022-10-11
508,4812,USD,Refund,PayPal,Completed,10069,2022-02-20
509,4584,USD,Refund,Debit Card,Refunded,2958,2024-07-24
510,2014,GBP,Purchase,PayPal,Pending,4002,2023-09-10
511,661,USD,Refund,PayPal,Refunded,4961,2020-11-03
512,1806,USD,Refund,Credit Card,Completed,7326,2022-05-23
513,3361,EUR,Purchase,PayPal,Pending,5694,2020-06-22
514,4390,GBP,Purchase,Credit Card,Refunded,3252,2022-07-19
515,1187,GBP,Purchase,Credit Card,Refunded,4511,2023-04-28
516,186,GBP,Purchase,PayPal,Refunded,6755,2023-07-13
517,3075,EUR,Refund,Debit Card,Pending,9166,2024-02-15
518,26,EUR,Purchase,Credit Card,Pending,4748,2023-02-14
519,4202,USD,Refund,PayPal,Refunded,2357,2020-01-09
520,3952,USD,Purchase,Credit Card,Completed,10641,2020-09-01
521,4597,GBP,Purchase,Credit Card,Refunded,1572,2020-08-06
522,3033,EUR,Refund,PayPal,Pending,7338,2023-12-26
523,533,GBP,Refund,Debit Card,Completed,4727,2020-07-18
524,3286,GBP,Purchase,PayPal,Pending,5839,2021-08-14
525,732,GBP,Refund,Credit Card,Pending,10159,2024-07-25
526,74,EUR,Purchase,Credit Card,Pending,763,2020-07-13
527,125,EUR,Refund,PayPal,Refunded,7982,2022-05-20
528,4283,GBP,Purchase,Debit Card,Completed,2413,2023-06-14
529,2657,EUR,Refund,Credit Card,Refunded,2792,2022-06-23
530,3526,EUR,Refund,Debit Card,Pending,6834,2020-06-06
531,520,EUR,Refund,PayPal,Completed,4532,2022-12-27
532,221,USD,Refund,Debit Card,Pending,5449,2023-03-31
533,1701,USD,Purchase,PayPal,Pending,7660,2023-11-22
534,3675,EUR,Refund,Credit Card,Pending,6995,2020-11-25
535,2849,EUR,Purchase,Credit Card,Pending,7966,2023-10-17
536,2911,GBP,Purchase,Debit Card,Refunded,1268,2021-04-09
537,2285,EUR,Purchase,Credit Card,Refunded,8905,2023-12-06
538,4945,EUR,Purchase,Credit Card,Refunded,1006,2021-10-26
539,2009,GBP,Refund,Debit Card,Completed,5382,2024-05-10
540,1035,GBP,Refund,Credit Card,Completed,9661,2021-11-13
541,4333,USD,Refund,PayPal,Refunded,9282,2022-05-16
542,1683,USD,Purchase,Credit Card,Completed,5262,2022-10-20
543,2098,GBP,Purchase,Credit Card,Refunded,3166,2022-06-19
544,619,USD,Refund,PayPal,Completed,1962,2022-07-27
545,1804,USD,Refund,Credit Card,Refunded,7339,2022-07-02
546,2451,EUR,Refund,Debit Card,Pending,7849,2024-09-17
547,1002,USD,Refund,Debit Card,Completed,9120,2021-06-11
548,946,USD,Purchase,PayPal,Completed,6105,2022-01-24
549,2168,GBP,Purchase,PayPal,Pending,8918,2024-10-04
550,1025,EUR,Purchase,Credit Card,Pending,7408,2021-08-08
551,3647,EUR,Refund,PayPal,Refunded,1668,2022-04-23
552,2639,EUR,Purchase,Credit Card,Pending,5924,2021-09-02
553,4774,USD,Refund,Credit Card,Completed,2133,2020-07-04
554,498,GBP,Purchase,Debit Card,Refunded,4789,2021-08-11
555,4438,GBP,Purchase,Credit Card,Completed,8050,2020-10-21
556,3480,GBP,Refund,PayPal,Refunded,6354,2020-02-21
557,740,GBP,Purchase,Credit Card,Refunded,4981,2022-05-11
558,2160,USD,Purchase,Debit Card,Completed,9967,2024-09-08
559,155,EUR,Purchase,Credit Card,Completed,653,2023-04-23
560,30,EUR,Purchase,Debit Card,Pending,8248,2020-06-05
561,2360,EUR,Purchase,PayPal,Pending,3664,2024-04-30
562,2720,EUR,Purchase,Debit Card,Refunded,4232,2021-11-26
563,3643,GBP,Refund,PayPal,Refunded,2085,2021-10-30
564,3690,EUR,Purchase,PayPal,Pending,2307,2022-01-28
565,3478,EUR,Purchase,PayPal,Refunded,8340,2024-03-28
566,2483,EUR,Refund,Debit Card,Completed,7311,2023-10-04
567,2198,GBP,Purchase,PayPal,Pending,8148,2021-10-01
568,1205,EUR,Purchase,PayPal,Completed,1541,2023-08-09
569,4397,EUR,Refund,Debit Card,Completed,2585,2021-08-26
570,808,GBP,Refund,Credit Card,Refunded,7736,2021-07-21
571,1881,GBP,Refund,Credit Card,Pending,8850,2020-04-02
572,4272,GBP,Refund,Debit Card,Refunded,9983,2023-12-03
573,3460,EUR,Purchase,Debit Card,Pending,7094,2023-06-03
574,4724,USD,Refund,Debit Card,Completed,8887,2023-01-13
575,477,USD,Purchase,Debit Card,Pending,10690,2023-06-19
576,3126,EUR,Purchase,PayPal,Refunded,3318,2024-02-28
577,3826,EUR,Refund,Debit Card,Refunded,8709,2023-06-19
578,3662,GBP,Purchase,Credit Card,Pending,9807,2021-05-27
579,2140,USD,Refund,PayPal,Completed,10720,2020-02-03
580,994,EUR,Purchase,Debit Card,Pending,1441,2022-06-24
581,2989,EUR,Refund,PayPal,Refunded,9498,2022-10-23
582,4260,EUR,Refund,Debit Card,Completed,8866,2023-07-07
583,339,GBP,Refund,PayPal,Completed,464,2022-02-10
584,4905,EUR,Refund,Credit Card,Refunded,2754,2020-11-02
585,1447,USD,Refund,Credit Card,Refunded,6513,2021-02-16
586,1954,USD,Purchase,PayPal,Refunded,7562,2020-01-25
587,327,USD,Purchase,Credit Card,Pending,7167,2024-09-05
588,1926,EUR,Purchase,Debit Card,Refunded,9793,2020-06-15
589,4311,USD,Refund,PayPal,Pending,9354,2024-08-11
590,3687,GBP,Purchase,Debit Card,Pending,97,2020-06-04
591,3917,USD,Purchase,Credit Card,Pending,6577,2021-10-07
592,4282,USD,Purchase,Debit Card,Refunded,2704,2020-07-22
593,2027,USD,Refund,Credit Card,Refunded,6464,2024-04-17
594,4802,GBP,Purchase,Credit Card,Pending,3235,2022-03-02
595,970,GBP,Purchase,PayPal,Refunded,4617,2022-06-10
596,497,EUR,Purchase,Credit Card,Refunded,6678,2020-12-05
597,1477,EUR,Refund,Debit Card,Pending,3717,2022-02-24
598,2145,EUR,Refund,Debit Card,Pending,2282,2024-02-11
599,2652,USD,Purchase,Debit Card,Completed,3965,2023-11-09
600,2527,USD,Purchase,Credit Card,Pending,7537,2021-12-27
601,3831,GBP,Refund,Debit Card,Refunded,8671,2023-07-08
602,3825,EUR,Purchase,Debit Card,Completed,1310,2023-12-05
603,4787,EUR,Refund,PayPal,Pending,4795,2020-06-22
604,2057,USD,Purchase,PayPal,Pending,3530,2022-05-12
605,2227,EUR,Refund,Credit Card,Completed,343,2021-10-02
606,645,GBP,Purchase,Debit Card,Refunded,265,2021-03-19
607,1159,USD,Refund,Credit Card,Completed,6144,2024-04-18
608,4198,GBP,Purchase,PayPal,Completed,2064,2023-05-20
609,1004,GBP,Purchase,Debit Card,Pending,10088,2021-11-09
610,2851,USD,Refund,Debit Card,Refunded,10230,2023-06-20
611,292,GBP,Purchase,PayPal,Completed,1855,2024-02-14
612,340,EUR,Purchase,Debit Card,Refunded,2460,2022-05-05
613,2895,GBP,Refund,Credit Card,Completed,3903,2022-05-19
614,3912,EUR,Refund,Credit Card,Completed,502,2020-09-19
615,3929,EUR,Refund,Debit Card,Pending,8466,2023-10-11
616,218,USD,Refund,Debit Card,Refunded,860,2023-01-05
617,4939,EUR,Refund,Debit Card,Refunded,10246,2023-07-07
618,204,GBP,Refund,Debit Card,Refunded,10053,2023-12-31
619,3965,USD,Refund,Credit Card,Refunded,10053,2023-12-31
620,614,EUR,Purchase,Credit Card,Completed,5449,2023-03-31
621,3851,USD,Purchase,Debit Card,Refunded,6311,2023-06-13
622,788,USD,Refund,PayPal,Pending,2194,2023-12-06
623,4025,EUR,Purchase,Credit Card,Refunded,5033,2020-11-29
624,875,USD,Refund,Credit Card,Refunded,1874,2022-07-14
625,934,EUR,Purchase,Credit Card,Completed,2128,2020-08-13
626,4647,GBP,Refund,Debit Card,Pending,4990,2022-10-25
627,4716,EUR,Refund,Debit Card,Pending,640,2020-02-06
628,2879,GBP,Refund,Credit Card,Refunded,5343,2023-06-14
629,3828,GBP,Purchase,Debit Card,Completed,10971,2024-08-11
630,185,EUR,Refund,Debit Card,Completed,8278,2024-07-22
631,339,EUR,Refund,Debit Card,Pending,9467,2022-08-07
632,1295,EUR,Refund,PayPal,Pending,2111,2024-07-31
633,2509,USD,Purchase,PayPal,Pending,3715,2021-01-24
634,2743,GBP,Purchase,PayPal,Refunded,8298,2021-09-23
635,2459,GBP,Refund,Debit Card,Pending,2937,2023-02-26
636,804,USD,Refund,Debit Card,Refunded,490,2020-04-07
637,466,GBP,Purchase,Debit Card,Completed,7556,2023-06-04
638,1896,GBP,Purchase,Debit Card,Completed,5674,2023-09-28
639,756,EUR,Purchase,Debit Card,Pending,5072,2020-05-13
640,2536,USD,Purchase,PayPal,Refunded,4048,2023-03-02
641,4792,USD,Refund,Debit Card,Completed,2251,2023-07-09
642,2270,EUR,Refund,Debit Card,Pending,5522,2021-02-02
643,4322,USD,Refund,Credit Card,Completed,2302,2020-06-26
644,2673,GBP,Refund,PayPal,Pending,8954,2022-06-03
645,3647,EUR,Purchase,Credit Card,Completed,10407,2021-02-14
646,4879,EUR,Refund,PayPal,Completed,10949,2024-01-13
647,4808,EUR,Refund,Debit Card,Refunded,1757,2021-05-20
648,4691,EUR,Purchase,Debit Card,Refunded,9648,2023-10-30
649,1019,GBP,Refund,PayPal,Pending,3968,2020-07-01
650,477,USD,Refund,Debit Card,Completed,8630,2022-05-15
651,479,USD,Refund,Debit Card,Completed,8030,2020-03-05
652,937,EUR,Refund,Debit Card,Refunded,6108,2020-05-02
653,2368,USD,Refund,Debit Card,Pending,9376,2021-05-19
654,2725,USD,Purchase,PayPal,Refunded,9761,2022-04-01
655,3980,GBP,Refund,Credit Card,Pending,2186,2024-05-22
656,2823,EUR,Refund,PayPal,Pending,10835,2024-07-05
657,2185,EUR,Refund,Credit Card,Refunded,10712,2021-10-04
658,4605,USD,Purchase,Debit Card,Pending,4278,2020-12-18
659,3451,EUR,Refund,Credit Card,Pending,6692,2024-03-11
660,355,GBP,Refund,PayPal,Completed,2337,2021-02-13
661,4913,EUR,Refund,Credit Card,Refunded,8285,2022-09-08
662,2663,GBP,Purchase,Debit Card,Pending,5713,2020-11-24
663,4150,USD,Refund,Credit Card,Refunded,9400,2022-08-31
664,1040,USD,Refund,Debit Card,Completed,6937,2022-07-24
665,2054,USD,Purchase,Credit Card,Pending,8305,2020-04-24
666,692,GBP,Purchase,Debit Card,Pending,5900,2021-11-24
667,3416,GBP,Refund,Debit Card,Completed,7170,2024-09-03
668,514,USD,Purchase,PayPal,Pending,916,2021-12-29
669,4322,USD,Refund,Credit Card,Refunded,3019,2023-03-09
670,4339,EUR,Refund,Debit Card,Refunded,4047,2023-04-28
671,823,GBP,Purchase,Debit Card,Refunded,86,2023-04-14
672,1307,USD,Purchase,PayPal,Completed,5328,2021-06-04
673,3506,EUR,Refund,Debit Card,Completed,8682,2023-11-03
674,4120,USD,Refund,Debit Card,Completed,38,2023-08-07
675,3121,USD,Purchase,Credit Card,Completed,2116,2021-04-12
676,1207,EUR,Refund,Debit Card,Completed,7303,2020-02-11
677,4567,USD,Purchase,Credit Card,Pending,9535,2022-09-07
678,265,USD,Refund,PayPal,Refunded,7927,2020-02-07
679,2133,GBP,Purchase,Debit Card,Refunded,9750,2024-04-04
680,4316,USD,Purchase,PayPal,Completed,4735,2024-05-02
681,2427,USD,Purchase,Debit Card,Completed,3568,2022-05-28
682,149,EUR,Refund,Debit Card,Refunded,6821,2020-10-05
683,4531,USD,Refund,PayPal,Refunded,1093,2023-03-01
684,1743,USD,Purchase,PayPal,Pending,3082,2023-04-15
685,91,GBP,Purchase,Credit Card,Refunded,9485,2020-12-19
686,46,USD,Refund,PayPal,Completed,9376,2021-05-19
687,915,GBP,Purchase,Debit Card,Completed,9459,2020-03-17
688,2723,GBP,Purchase,Debit Card,Completed,10770,2022-07-01
689,3668,EUR,Refund,PayPal,Pending,5900,2021-11-24
690,3227,GBP,Purchase,Debit Card,Completed,7604,2021-11-20
691,3890,USD,Purchase,Debit Card,Pending,3385,2021-09-26
692,2651,USD,Refund,PayPal,Pending,10481,2022-11-24
693,2889,USD,Refund,Credit Card,Completed,6848,2022-11-01
694,4787,GBP,Refund,PayPal,Completed,2231,2023-04-29
695,3666,EUR,Refund,Debit Card,Refunded,10361,2024-04-01
696,1513,GBP,Purchase,Credit Card,Refunded,3406,2024-09-22
697,2579,EUR,Purchase,PayPal,Completed,3080,2024-08-28
698,4844,EUR,Refund,Debit Card,Completed,1167,2021-06-10
699,1847,GBP,Purchase,PayPal,Completed,6542,2024-06-18
700,1052,EUR,Purchase,Debit Card,Refunded,8230,2021-02-15
701,2474,EUR,Refund,Debit Card,Refunded,3588,2021-08-14
702,2353,GBP,Refund,Credit Card,Pending,3180,2021-12-03
703,1376,USD,Purchase,PayPal,Refunded,97,2020-06-04
704,50,USD,Purchase,PayPal,Completed,8945,2023-01-08
705,1076,GBP,Refund,Debit Card,Pending,5896,2020-04-07
706,1470,USD,Refund,PayPal,Pending,7675,2024-04-30
707,2344,GBP,Purchase,Debit Card,Completed,6383,2022-03-14
708,282,USD,Purchase,PayPal,Pending,4471,2020-03-15
709,2246,EUR,Purchase,Credit Card,Completed,10373,2023-11-08
710,2125,EUR,Refund,PayPal,Completed,5053,2020-07-02
711,2022,EUR,Purchase,Credit Card,Pending,6965,2023-02-17
712,3088,EUR,Refund,PayPal,Pending,10551,2023-12-03
713,4641,USD,Purchase,Debit Card,Pending,1994,2024-01-14
714,4327,USD,Purchase,PayPal,Completed,9204,2023-03-21
715,3000,EUR,Refund,Debit Card,Completed,3911,2023-01-27
716,2620,EUR,Refund,Debit Card,Pending,9049,2024-06-26
717,3503,USD,Purchase,Debit Card,Pending,5778,2020-08-28
718,4494,USD,Purchase,PayPal,Refunded,4053,2024-09-22
719,1618,EUR,Refund,PayPal,Completed,4621,2022-08-09
720,2997,EUR,Refund,Debit Card,Completed,8649,2020-04-28
721,1781,EUR,Refund,PayPal,Completed,4240,2023-10-17
722,2845,GBP,Refund,PayPal,Completed,5264,2020-10-20
723,138,EUR,Purchase,Debit Card,Refunded,6212,2024-06-21
724,4880,EUR,Purchase,Credit Card,Pending,7820,2020-10-06
725,1718,USD,Refund,PayPal,Completed,7392,2023-08-25
726,3838,USD,Purchase,PayPal,Refunded,2497,2024-05-01
727,3748,USD,Purchase,Debit Card,Pending,2287,2020-09-27
728,4439,USD,Purchase,PayPal,Refunded,8818,2024-05-24
729,4536,GBP,Refund,PayPal,Completed,10879,2021-11-08
730,1017,EUR,Purchase,PayPal,Refunded,7357,2022-07-26
731,1561,GBP,Refund,Debit Card,Pending,7470,2021-12-08
732,3438,GBP,Purchase,Debit Card,Completed,3883,2024-07-11
733,1891,USD,Refund,Debit Card,Refunded,36,2023-01-24
734,3358,EUR,Refund,Credit Card,Pending,4417,2021-12-13
735,1863,EUR,Refund,Credit Card,Pending,4632,2022-12-27
736,3977,GBP,Purchase,Credit Card,Completed,6124,2021-10-12
737,3858,GBP,Refund,Debit Card,Pending,5370,2022-01-14
738,4649,USD,Refund,PayPal,Completed,5944,2021-08-09
739,2199,EUR,Purchase,Credit Card,Completed,2969,2021-09-25
740,305,USD,Purchase,PayPal,Pending,8216,2023-08-20
741,2279,USD,Purchase,Debit Card,Pending,6764,2020-01-07
742,4496,EUR,Refund,PayPal,Refunded,7349,2020-04-11
743,4367,USD,Refund,Debit Card,Refunded,6527,2022-08-16
744,4787,EUR,Refund,Credit Card,Refunded,9952,2022-11-25
745,4660,USD,Refund,Credit Card,Pending,9031,2022-01-30
746,4801,GBP,Refund,Credit Card,Pending,8993,2023-01-13
747,4959,USD,Refund,Debit Card,Refunded,2751,2023-06-25
748,4438,EUR,Refund,Credit Card,Completed,3829,2022-11-22
749,3311,EUR,Purchase,PayPal,Completed,2003,2023-02-18
750,4560,EUR,Purchase,Credit Card,Completed,3745,2023-07-06
751,1185,USD,Refund,Debit Card,Pending,8768,2022-04-03
752,4217,GBP,Refund,Debit Card,Completed,8674,2022-08-18
753,4844,GBP,Purchase,PayPal,Completed,7388,2024-06-02
754,3381,GBP,Refund,PayPal,Completed,10827,2022-07-28
755,2327,GBP,Purchase,Debit Card,Refunded,8678,2023-09-11
756,154,EUR,Refund,PayPal,Completed,5907,2020-11-16
757,1366,GBP,Purchase,Credit Card,Refunded,1811,2023-09-19
758,3572,USD,Purchase,Credit Card,Pending,8974,2020-06-29
759,2716,GBP,Refund,Credit Card,Completed,286,2024-09-18
760,3106,USD,Purchase,Credit Card,Refunded,10332,2021-11-28
761,4450,GBP,Purchase,Debit Card,Refunded,6220,2021-08-13
762,2681,USD,Purchase,PayPal,Completed,5663,2020-08-31
763,742,USD,Purchase,PayPal,Refunded,4109,2023-01-26
764,4628,EUR,Purchase,Credit Card,Pending,6380,2021-04-15
765,1581,GBP,Purchase,Debit Card,Refunded,8905,2023-12-06
766,3308,USD,Purchase,Debit Card,Refunded,7677,2024-10-05
767,4306,GBP,Refund,PayPal,Completed,1304,2023-12-22
768,4552,USD,Purchase,Credit Card,Pending,1075,2020-03-14
769,3262,USD,Purchase,Debit Card,Refunded,2568,2020-09-25
770,3630,GBP,Purchase,Credit Card,Pending,7089,2022-01-18
771,2008,USD,Purchase,Credit Card,Refunded,2963,2022-05-18
772,2955,EUR,Refund,Debit Card,Pending,3562,2020-01-31
773,1716,USD,Purchase,Credit Card,Completed,2593,2020-11-22
774,4274,USD,Purchase,Credit Card,Refunded,624,2022-02-05
775,1935,GBP,Purchase,Debit Card,Pending,4209,2022-11-25
776,1155,USD,Refund,PayPal,Completed,4741,2021-06-06
777,2264,USD,Purchase,Debit Card,Completed,387,2021-04-07
778,4245,EUR,Purchase,Debit Card,Completed,2206,2023-11-30
779,4555,USD,Refund,PayPal,Pending,875,2020-10-05
780,771,EUR,Purchase,Credit Card,Completed,4991,2021-10-26
781,2855,GBP,Purchase,Credit Card,Completed,6969,2023-06-28
782,2278,USD,Purchase,PayPal,Completed,10557,2020-06-18
783,3168,USD,Refund,Debit Card,Completed,5387,2024-06-01
784,4040,EUR,Purchase,PayPal,Pending,4989,2023-03-14
785,4121,USD,Purchase,Debit Card,Pending,139,2024-01-03
786,2470,USD,Purchase,Credit Card,Refunded,3715,2021-01-24
787,4975,EUR,Refund,PayPal,Pending,133,2024-02-28
788,4503,USD,Purchase,PayPal,Pending,9681,2022-08-10
789,2561,GBP,Refund,Debit Card,Completed,10932,2021-02-19
790,4438,GBP,Purchase,Credit Card,Pending,1665,2024-07-09
791,3986,EUR,Refund,Credit Card,Pending,10615,2022-12-26
792,982,USD,Refund,PayPal,Completed,1717,2023-07-04
